Ampara,2014,1	318.0,24.59
Colombo,2017,10	537.0,26.36
Colombo,2017,11	352.0,25.68
Colombo,2017,12	148.0,25.78
Colombo,2017,2	51.0,26.0
Colombo,2017,3	199.0,26.74
Colombo,2017,4	320.0,28.05
Colombo,2017,5	493.0,27.66
Colombo,2017,6	557.0,26.93
Colombo,2017,7	513.0,27.32
Colombo,2017,8	540.0,26.82
Colombo,2017,9	492.0,26.45
Colombo,2018,1	47.0,25.92
Colombo,2018,10	438.0,25.76
Colombo,2018,11	364.0,25.76
Colombo,2018,12	143.0,25.73
Colombo,2018,2	84.0,26.81
Colombo,2018,3	224.0,26.85
Colombo,2018,4	241.0,27.06
Colombo,2018,5	518.0,26.67
Colombo,2018,6	591.0,26.79
Colombo,2018,7	428.0,26.62
Colombo,2018,8	339.0,26.25
Colombo,2018,9	304.0,26.74
Colombo,2019,1	82.0,26.53
Colombo,2019,10	462.0,25.6
Colombo,2019,11	382.0,25.96
Colombo,2019,12	234.0,25.89
Colombo,2019,2	194.0,26.84
Colombo,2019,3	157.0,27.75
Colombo,2019,4	241.0,28.16
Colombo,2019,5	477.0,27.99
Colombo,2019,6	551.0,27.79
Colombo,2019,7	404.0,27.3
Colombo,2019,8	608.0,26.6
Colombo,2019,9	559.0,26.22
Colombo,2020,1	85.0,26.63
Colombo,2020,10	429.0,26.85
Colombo,2020,11	297.0,26.23
Colombo,2020,12	255.0,25.68
Colombo,2020,2	77.0,27.67
Colombo,2020,3	138.0,27.99
Colombo,2020,4	275.0,27.86
Colombo,2020,5	527.0,27.76
Colombo,2020,6	480.0,27.48
Colombo,2020,7	502.0,26.89
Colombo,2020,8	437.0,26.86
Colombo,2020,9	596.0,26.22
Colombo,2021,1	226.0,25.43
Colombo,2021,10	498.0,26.32
Colombo,2021,11	505.0,25.49
Colombo,2021,12	153.0,25.75
Colombo,2021,2	73.0,26.4
Colombo,2021,3	203.0,26.51
Colombo,2021,4	329.0,27.23
Colombo,2021,5	502.0,27.2
Colombo,2021,6	521.0,26.99
Colombo,2021,7	495.0,26.91
Colombo,2021,8	529.0,26.55
Colombo,2021,9	551.0,26.71
Colombo,2022,1	138.0,26.11
Colombo,2022,10	497.0,25.78
Colombo,2022,11	264.0,25.3
Colombo,2022,12	214.0,25.32
Colombo,2022,2	99.0,26.56
Colombo,2022,3	197.0,27.21
Colombo,2022,4	327.0,26.66
Colombo,2022,5	588.0,26.89
Colombo,2022,6	498.0,26.69
Colombo,2022,7	307.0,26.67
Colombo,2022,8	466.0,26.23
Colombo,2022,9	443.0,26.29
Colombo,2023,1	113.0,25.18
Colombo,2023,10	510.0,25.61
Colombo,2023,11	407.0,25.54
Colombo,2023,12	324.0,25.89
Colombo,2023,2	123.0,25.61
Colombo,2023,3	199.0,26.44
Colombo,2023,4	186.0,27.35
Colombo,2023,5	473.0,27.35
Colombo,2023,6	575.0,27.04
Colombo,2023,7	420.0,26.92
Colombo,2023,8	444.0,27.04
Colombo,2023,9	602.0,26.02
Colombo,2024,1	186.0,26.01
Colombo,2024,2	98.0,27.56
Colombo,2024,3	118.0,28.08
Colombo,2024,4	225.0,28.16
Colombo,2024,5	502.0,27.74
Colombo,2024,6	133.0,26.95
Galle,2014,1	144.0,25.89
Galle,2014,10	465.0,25.99
Galle,2014,11	345.0,25.91
Galle,2014,12	342.0,25.72
Galle,2014,2	54.0,26.44
Galle,2014,3	76.0,27.67
Galle,2014,4	252.0,27.27
Galle,2014,5	360.0,27.14
Galle,2014,6	355.0,27.12
Galle,2014,7	388.0,26.61
Galle,2014,8	393.0,26.12
Galle,2014,9	465.0,25.98
Galle,2015,1	140.0,25.82
Galle,2015,10	420.0,26.3
Galle,2015,11	387.0,26.21
Galle,2015,12	283.0,26.35
Galle,2015,2	122.0,26.07
Galle,2015,3	133.0,27.02
Galle,2015,4	260.0,27.21
Galle,2015,5	451.0,27.18
Galle,2015,6	336.0,27.18
Galle,2015,7	346.0,26.86
Galle,2015,8	438.0,26.53
Galle,2015,9	468.0,26.26
Galle,2016,1	83.0,26.76
Galle,2016,10	298.0,26.4
Galle,2016,11	344.0,25.98
Galle,2016,12	205.0,26.0
Galle,2016,2	107.0,27.3
Galle,2016,3	127.0,28.32
Galle,2016,4	253.0,28.25
Galle,2016,5	513.0,27.27
Galle,2016,6	420.0,26.89
Galle,2016,7	309.0,26.52
Galle,2016,8	359.0,26.56
Galle,2016,9	331.0,26.36
Galle,2017,1	141.0,25.49
Galle,2017,10	542.0,26.58
Galle,2017,11	355.0,25.95
Galle,2017,12	185.0,25.88
Galle,2017,2	127.0,25.7
Galle,2017,3	220.0,26.65
Galle,2017,4	370.0,27.66
Galle,2017,5	511.0,27.31
Galle,2017,6	564.0,26.94
Galle,2017,7	521.0,27.26
Galle,2017,8	595.0,26.79
Galle,2017,9	525.0,26.61
Galle,2018,1	127.0,25.52
Galle,2018,10	450.0,25.84
Galle,2018,11	364.0,25.96
Galle,2018,12	201.0,25.85
Galle,2018,2	165.0,25.97
Galle,2018,3	241.0,26.69
Galle,2018,4	278.0,26.84
Galle,2018,5	569.0,26.67
Galle,2018,6	602.0,26.79
Galle,2018,7	497.0,26.61
Galle,2018,8	491.0,26.32
Galle,2018,9	388.0,26.54
Galle,2019,1	163.0,25.6
Galle,2019,10	490.0,25.68
Galle,2019,11	359.0,26.03
Galle,2019,12	263.0,26.0
Galle,2019,2	205.0,26.26
Galle,2019,3	193.0,26.83
Galle,2019,4	279.0,27.57
Galle,2019,5	545.0,27.61
Galle,2019,6	543.0,27.76
Galle,2019,7	500.0,27.19
Galle,2019,8	615.0,26.56
Galle,2019,9	583.0,26.22
Galle,2020,1	143.0,26.42
Galle,2020,10	413.0,26.87
Galle,2020,11	347.0,26.24
Galle,2020,12	292.0,25.87
Galle,2020,2	136.0,26.99
Galle,2020,3	127.0,27.82
Galle,2020,4	266.0,27.45
Galle,2020,5	569.0,27.59
Galle,2020,6	486.0,27.44
Galle,2020,7	482.0,26.89
Galle,2020,8	464.0,26.92
Galle,2020,9	584.0,26.33
Galle,2021,1	306.0,25.45
Galle,2021,10	469.0,26.52
Galle,2021,11	492.0,25.83
Galle,2021,12	238.0,25.66
Galle,2021,2	181.0,25.95
Galle,2021,3	260.0,26.38
Galle,2021,4	317.0,27.26
Galle,2021,5	473.0,27.29
Galle,2021,6	518.0,26.99
Galle,2021,7	565.0,26.8
Galle,2021,8	585.0,26.45
Galle,2021,9	593.0,26.65
Galle,2022,1	173.0,25.48
Galle,2022,10	524.0,25.83
Galle,2022,11	280.0,25.63
Galle,2022,12	278.0,25.45
Galle,2022,2	137.0,26.13
Galle,2022,3	232.0,26.84
Galle,2022,4	341.0,26.87
Galle,2022,5	620.0,26.87
Galle,2022,6	534.0,26.63
Galle,2022,7	368.0,26.63
Galle,2022,8	516.0,26.25
Galle,2022,9	450.0,26.32
Galle,2023,1	169.0,24.96
Galle,2023,10	502.0,25.56
Galle,2023,11	414.0,25.57
Galle,2023,12	377.0,25.83
Galle,2023,2	183.0,25.52
Galle,2023,3	220.0,26.21
Galle,2023,4	239.0,26.97
Galle,2023,5	491.0,27.39
Galle,2023,6	598.0,27.02
Galle,2023,7	492.0,26.7
Galle,2023,8	498.0,27.02
Galle,2023,9	574.0,26.06
Galle,2024,1	247.0,25.82
Galle,2024,2	141.0,27.13
Galle,2024,3	175.0,27.48
Galle,2024,4	250.0,27.69
Galle,2024,5	485.0,27.41
Galle,2024,6	161.0,26.94
Gampaha,2014,1	61.0,26.12
Gampaha,2014,10	464.0,25.76
Gampaha,2014,11	329.0,25.53
Gampaha,2014,12	345.0,25.12
Gampaha,2014,2	34.0,27.89
Gampaha,2014,3	88.0,28.82
Gampaha,2014,4	279.0,27.22
Gampaha,2014,5	352.0,26.97
Gampaha,2014,6	448.0,26.97
Gampaha,2014,7	457.0,26.55
Gampaha,2014,8	473.0,26.03
Gampaha,2014,9	469.0,25.98
Gampaha,2015,1	40.0,26.5
Gampaha,2015,10	450.0,26.01
Gampaha,2015,11	362.0,25.86
Gampaha,2015,12	271.0,26.18
Gampaha,2015,2	72.0,26.94
Gampaha,2015,3	139.0,27.55
Gampaha,2015,4	262.0,27.02
Gampaha,2015,5	433.0,26.96
Gampaha,2015,6	430.0,26.74
Gampaha,2015,7	422.0,26.59
Gampaha,2015,8	412.0,26.52
Gampaha,2015,9	477.0,26.07
Gampaha,2016,1	34.0,27.28
Gampaha,2016,10	314.0,26.31
Gampaha,2016,11	293.0,25.85
Gampaha,2016,12	98.0,26.05
Gampaha,2016,2	60.0,28.45
Gampaha,2016,3	116.0,29.26
Gampaha,2016,4	167.0,28.95
Gampaha,2016,5	501.0,27.01
Gampaha,2016,6	452.0,26.72
Gampaha,2016,7	397.0,26.45
Gampaha,2016,8	394.0,26.45
Gampaha,2016,9	402.0,26.19
Gampaha,2017,1	114.0,25.99
Gampaha,2017,10	522.0,25.94
Gampaha,2017,11	340.0,25.4
Gampaha,2017,12	142.0,25.71
Gampaha,2017,2	53.0,26.19
Gampaha,2017,3	214.0,26.62
Gampaha,2017,4	316.0,27.47
Gampaha,2017,5	464.0,27.08
Gampaha,2017,6	543.0,26.5
Gampaha,2017,7	498.0,26.91
Gampaha,2017,8	527.0,26.45
Gampaha,2017,9	471.0,26.06
Gampaha,2018,1	57.0,26.24
Gampaha,2018,10	417.0,25.53
Gampaha,2018,11	364.0,25.55
Gampaha,2018,12	111.0,25.65
Gampaha,2018,2	91.0,27.04
Gampaha,2018,3	195.0,26.7
Gampaha,2018,4	232.0,26.74
Gampaha,2018,5	484.0,26.26
Gampaha,2018,6	634.0,26.34
Gampaha,2018,7	436.0,26.38
Gampaha,2018,8	363.0,26.08
Gampaha,2018,9	302.0,26.48
Gampaha,2019,1	71.0,26.77
Gampaha,2019,10	451.0,25.33
Gampaha,2019,11	349.0,25.78
Gampaha,2019,12	250.0,25.83
Gampaha,2019,2	187.0,26.84
Gampaha,2019,3	131.0,27.56
Gampaha,2019,4	248.0,27.99
Gampaha,2019,5	460.0,27.59
Gampaha,2019,6	582.0,27.36
Gampaha,2019,7	445.0,26.92
Gampaha,2019,8	618.0,26.19
Gampaha,2019,9	568.0,25.88
Gampaha,2020,1	80.0,27.05
Gampaha,2020,10	442.0,26.52
Gampaha,2020,11	295.0,26.03
Gampaha,2020,12	261.0,25.54
Gampaha,2020,2	66.0,28.2
Gampaha,2020,3	156.0,28.0
Gampaha,2020,4	284.0,27.68
Gampaha,2020,5	511.0,27.5
Gampaha,2020,6	492.0,27.08
Gampaha,2020,7	480.0,26.5
Gampaha,2020,8	431.0,26.54
Gampaha,2020,9	603.0,25.82
Gampaha,2021,1	214.0,25.42
Gampaha,2021,10	494.0,25.88
Gampaha,2021,11	492.0,25.02
Gampaha,2021,12	128.0,25.96
Gampaha,2021,2	62.0,26.71
Gampaha,2021,3	188.0,26.63
Gampaha,2021,4	279.0,27.1
Gampaha,2021,5	510.0,26.85
Gampaha,2021,6	557.0,26.55
Gampaha,2021,7	503.0,26.6
Gampaha,2021,8	519.0,26.21
Gampaha,2021,9	567.0,26.32
Gampaha,2022,1	129.0,26.3
Gampaha,2022,10	486.0,25.42
Gampaha,2022,11	265.0,25.13
Gampaha,2022,12	221.0,25.08
Gampaha,2022,2	99.0,26.84
Gampaha,2022,3	182.0,27.07
Gampaha,2022,4	323.0,26.4
Gampaha,2022,5	595.0,26.44
Gampaha,2022,6	538.0,26.25
Gampaha,2022,7	319.0,26.5
Gampaha,2022,8	493.0,25.94
Gampaha,2022,9	460.0,25.94
Gampaha,2023,1	116.0,25.18
Gampaha,2023,10	488.0,25.34
Gampaha,2023,11	368.0,25.31
Gampaha,2023,12	304.0,25.73
Gampaha,2023,2	117.0,25.79
Gampaha,2023,3	200.0,26.41
Gampaha,2023,4	204.0,26.89
Gampaha,2023,5	444.0,26.94
Gampaha,2023,6	569.0,26.55
Gampaha,2023,7	454.0,26.51
Gampaha,2023,8	383.0,26.65
Gampaha,2023,9	572.0,25.51
Gampaha,2024,1	188.0,26.01
Gampaha,2024,2	65.0,27.92
Gampaha,2024,3	95.0,28.1
Gampaha,2024,4	213.0,27.94
Gampaha,2024,5	488.0,27.25
Gampaha,2024,6	117.0,26.69
Hambantota,2014,1	75.0,26.02
Hambantota,2014,10	240.0,26.69
Hambantota,2014,11	261.0,26.06
Hambantota,2014,12	319.0,25.63
Hambantota,2014,2	20.0,27.09
Hambantota,2014,3	36.0,28.32
Hambantota,2014,4	145.0,28.26
Hambantota,2014,5	126.0,28.04
Hambantota,2014,6	26.0,28.96
Hambantota,2014,7	26.0,28.54
Hambantota,2014,8	68.0,27.92
Hambantota,2014,9	113.0,27.64
Hambantota,2015,1	48.0,26.01
Hambantota,2015,10	298.0,26.81
Hambantota,2015,11	273.0,26.38
Hambantota,2015,12	255.0,26.15
Hambantota,2015,2	52.0,26.19
Hambantota,2015,3	88.0,27.06
Hambantota,2015,4	192.0,27.21
Hambantota,2015,5	170.0,27.73
Hambantota,2015,6	86.0,28.32
Hambantota,2015,7	55.0,28.29
Hambantota,2015,8	115.0,27.97
Hambantota,2015,9	233.0,27.35
Hambantota,2016,1	19.0,26.82
Hambantota,2016,10	60.0,28.03
Hambantota,2016,11	236.0,26.47
Hambantota,2016,12	100.0,26.53
Hambantota,2016,2	56.0,27.42
Hambantota,2016,3	44.0,28.58
Hambantota,2016,4	152.0,28.69
Hambantota,2016,5	257.0,27.76
Hambantota,2016,6	91.0,27.86
Hambantota,2016,7	54.0,28.12
Hambantota,2016,8	42.0,28.2
Hambantota,2016,9	20.0,28.11
Hambantota,2017,1	122.0,26.59
Hambantota,2017,10	177.0,27.77
Hambantota,2017,11	374.0,26.38
Hambantota,2017,12	197.0,26.2
Hambantota,2017,2	107.0,26.71
Hambantota,2017,3	224.0,27.22
Hambantota,2017,4	157.0,28.75
Hambantota,2017,5	142.0,28.57
Hambantota,2017,6	141.0,28.19
Hambantota,2017,7	100.0,28.9
Hambantota,2017,8	104.0,28.39
Hambantota,2017,9	202.0,27.55
Hambantota,2018,1	85.0,26.29
Hambantota,2018,10	362.0,26.4
Hambantota,2018,11	341.0,26.19
Hambantota,2018,12	156.0,26.14
Hambantota,2018,2	99.0,26.46
Hambantota,2018,3	194.0,27.07
Hambantota,2018,4	266.0,27.42
Hambantota,2018,5	322.0,27.28
Hambantota,2018,6	291.0,27.31
Hambantota,2018,7	100.0,28.1
Hambantota,2018,8	92.0,28.02
Hambantota,2018,9	148.0,27.84
Hambantota,2019,1	85.0,26.82
Hambantota,2019,10	454.0,26.14
Hambantota,2019,11	376.0,26.29
Hambantota,2019,12	298.0,26.06
Hambantota,2019,2	165.0,27.23
Hambantota,2019,3	139.0,27.8
Hambantota,2019,4	205.0,28.24
Hambantota,2019,5	199.0,28.51
Hambantota,2019,6	203.0,28.65
Hambantota,2019,7	188.0,28.28
Hambantota,2019,8	362.0,27.32
Hambantota,2019,9	390.0,26.8
Hambantota,2020,1	105.0,26.9
Hambantota,2020,10	137.0,28.27
Hambantota,2020,11	303.0,27.03
Hambantota,2020,12	266.0,26.53
Hambantota,2020,2	75.0,27.27
Hambantota,2020,3	65.0,28.05
Hambantota,2020,4	222.0,28.39
Hambantota,2020,5	210.0,28.45
Hambantota,2020,6	124.0,28.8
Hambantota,2020,7	209.0,27.96
Hambantota,2020,8	189.0,28.05
Hambantota,2020,9	230.0,27.48
Hambantota,2021,1	264.0,25.95
Hambantota,2021,10	230.0,27.32
Hambantota,2021,11	272.0,26.48
Hambantota,2021,12	221.0,26.3
Hambantota,2021,2	111.0,27.03
Hambantota,2021,3	207.0,27.18
Hambantota,2021,4	175.0,28.28
Hambantota,2021,5	275.0,28.28
Hambantota,2021,6	131.0,28.42
Hambantota,2021,7	167.0,28.12
Hambantota,2021,8	170.0,27.88
Hambantota,2021,9	177.0,27.93
Hambantota,2022,1	133.0,26.53
Hambantota,2022,10	188.0,27.23
Hambantota,2022,11	248.0,26.37
Hambantota,2022,12	220.0,25.93
Hambantota,2022,2	87.0,27.2
Hambantota,2022,3	180.0,27.65
Hambantota,2022,4	214.0,27.52
Hambantota,2022,5	262.0,27.8
Hambantota,2022,6	136.0,27.64
Hambantota,2022,7	150.0,28.12
Hambantota,2022,8	170.0,27.51
Hambantota,2022,9	131.0,27.55
Hambantota,2023,1	124.0,26.23
Hambantota,2023,10	410.0,26.15
Hambantota,2023,11	384.0,26.01
Hambantota,2023,12	335.0,26.25
Hambantota,2023,2	155.0,26.68
Hambantota,2023,3	186.0,27.25
Hambantota,2023,4	210.0,28.11
Hambantota,2023,5	168.0,28.4
Hambantota,2023,6	78.0,28.74
Hambantota,2023,7	141.0,28.21
Hambantota,2023,8	117.0,28.7
Hambantota,2023,9	344.0,26.84
Hambantota,2024,1	219.0,26.36
Hambantota,2024,2	96.0,27.84
Hambantota,2024,3	131.0,28.0
Hambantota,2024,4	239.0,28.47
Hambantota,2024,5	376.0,28.14
Hambantota,2024,6	125.0,27.59
Jaffna,2014,1	189.0,25.05
Jaffna,2014,10	370.0,27.22
Jaffna,2014,11	409.0,26.13
Jaffna,2014,12	433.0,25.36
Jaffna,2014,2	51.0,25.95
Jaffna,2014,3	3.0,27.77
Jaffna,2014,4	51.0,29.43
Jaffna,2014,5	138.0,28.98
Jaffna,2014,6	9.0,29.8
Jaffna,2014,7	35.0,29.32
Jaffna,2014,8	140.0,28.25
Jaffna,2014,9	120.0,28.41
Jaffna,2015,1	71.0,25.62
Jaffna,2015,10	361.0,27.46
Jaffna,2015,11	464.0,26.37
Jaffna,2015,12	385.0,26.32
Jaffna,2015,2	88.0,26.08
Jaffna,2015,3	62.0,27.81
Jaffna,2015,4	166.0,28.61
Jaffna,2015,5	194.0,28.69
Jaffna,2015,6	75.0,29.05
Jaffna,2015,7	55.0,29.0
Jaffna,2015,8	91.0,28.72
Jaffna,2015,9	136.0,28.46
Jaffna,2016,1	65.0,26.35
Jaffna,2016,10	115.0,28.17
Jaffna,2016,11	290.0,26.69
Jaffna,2016,12	177.0,25.83
Jaffna,2016,2	65.0,27.23
Jaffna,2016,3	15.0,28.7
Jaffna,2016,4	65.0,30.38
Jaffna,2016,5	176.0,29.52
Jaffna,2016,6	104.0,29.06
Jaffna,2016,7	105.0,28.65
Jaffna,2016,8	57.0,28.87
Jaffna,2016,9	29.0,28.51
Jaffna,2017,1	156.0,25.21
Jaffna,2017,10	303.0,27.66
Jaffna,2017,11	358.0,26.31
Jaffna,2017,12	181.0,25.73
Jaffna,2017,2	28.0,25.39
Jaffna,2017,3	146.0,27.71
Jaffna,2017,4	45.0,29.7
Jaffna,2017,5	101.0,29.69
Jaffna,2017,6	111.0,29.15
Jaffna,2017,7	101.0,29.36
Jaffna,2017,8	241.0,28.57
Jaffna,2017,9	210.0,27.92
Jaffna,2018,1	44.0,24.85
Jaffna,2018,10	415.0,27.02
Jaffna,2018,11	369.0,26.17
Jaffna,2018,12	208.0,25.81
Jaffna,2018,2	52.0,25.71
Jaffna,2018,3	90.0,27.63
Jaffna,2018,4	168.0,29.12
Jaffna,2018,5	247.0,28.89
Jaffna,2018,6	86.0,28.52
Jaffna,2018,7	66.0,28.63
Jaffna,2018,8	66.0,28.04
Jaffna,2018,9	118.0,27.94
Jaffna,2019,1	28.0,25.12
Jaffna,2019,10	413.0,27.03
Jaffna,2019,11	344.0,27.03
Jaffna,2019,12	326.0,26.0
Jaffna,2019,2	92.0,27.0
Jaffna,2019,3	31.0,28.41
Jaffna,2019,4	94.0,29.54
Jaffna,2019,5	26.0,29.97
Jaffna,2019,6	48.0,29.68
Jaffna,2019,7	85.0,28.89
Jaffna,2019,8	155.0,28.34
Jaffna,2019,9	205.0,27.89
Jaffna,2020,1	77.0,26.02
Jaffna,2020,10	162.0,28.07
Jaffna,2020,11	398.0,26.85
Jaffna,2020,12	367.0,25.46
Jaffna,2020,2	42.0,26.78
Jaffna,2020,3	15.0,27.97
Jaffna,2020,4	135.0,29.56
Jaffna,2020,5	136.0,29.87
Jaffna,2020,6	94.0,29.42
Jaffna,2020,7	139.0,28.49
Jaffna,2020,8	94.0,28.22
Jaffna,2020,9	198.0,27.95
Jaffna,2021,1	301.0,25.49
Jaffna,2021,10	401.0,27.21
Jaffna,2021,11	480.0,26.09
Jaffna,2021,12	198.0,25.87
Jaffna,2021,2	87.0,25.54
Jaffna,2021,3	65.0,27.79
Jaffna,2021,4	188.0,28.95
Jaffna,2021,5	242.0,29.01
Jaffna,2021,6	111.0,28.86
Jaffna,2021,7	112.0,28.63
Jaffna,2021,8	130.0,28.28
Jaffna,2021,9	162.0,28.22
Jaffna,2022,1	131.0,25.79
Jaffna,2022,10	311.0,27.01
Jaffna,2022,11	244.0,26.04
Jaffna,2022,12	232.0,25.73
Jaffna,2022,2	93.0,25.9
Jaffna,2022,3	71.0,27.71
Jaffna,2022,4	234.0,28.32
Jaffna,2022,5	117.0,29.16
Jaffna,2022,6	89.0,28.57
Jaffna,2022,7	89.0,28.57
Jaffna,2022,8	186.0,27.79
Jaffna,2022,9	131.0,27.53
Jaffna,2023,1	94.0,25.06
Jaffna,2023,10	266.0,28.02
Jaffna,2023,11	450.0,26.24
Jaffna,2023,12	379.0,26.25
Jaffna,2023,2	103.0,25.52
Jaffna,2023,3	119.0,27.81
Jaffna,2023,4	129.0,29.24
Jaffna,2023,5	134.0,29.18
Jaffna,2023,6	99.0,29.47
Jaffna,2023,7	110.0,28.97
Jaffna,2023,8	25.0,28.97
Jaffna,2023,9	171.0,28.63
Jaffna,2024,1	125.0,26.27
Jaffna,2024,2	38.0,27.83
Jaffna,2024,3	20.0,28.81
Jaffna,2024,4	98.0,30.52
Jaffna,2024,5	260.0,29.75
Jaffna,2024,6	90.0,28.84
Kalutara,2014,1	74.0,26.28
Kalutara,2014,10	461.0,25.78
Kalutara,2014,11	347.0,25.66
Kalutara,2014,12	340.0,25.35
Kalutara,2014,2	49.0,27.09
Kalutara,2014,3	94.0,28.06
Kalutara,2014,4	278.0,27.13
Kalutara,2014,5	398.0,27.05
Kalutara,2014,6	418.0,26.98
Kalutara,2014,7	426.0,26.57
Kalutara,2014,8	476.0,25.96
Kalutara,2014,9	468.0,26.0
Kalutara,2015,1	71.0,26.18
Kalutara,2015,10	468.0,26.12
Kalutara,2015,11	405.0,26.0
Kalutara,2015,12	283.0,26.22
Kalutara,2015,2	100.0,26.25
Kalutara,2015,3	146.0,27.08
Kalutara,2015,4	271.0,27.03
Kalutara,2015,5	488.0,27.06
Kalutara,2015,6	439.0,26.87
Kalutara,2015,7	410.0,26.69
Kalutara,2015,8	415.0,26.51
Kalutara,2015,9	513.0,26.14
Kalutara,2016,1	68.0,26.87
Kalutara,2016,10	335.0,26.39
Kalutara,2016,11	326.0,25.87
Kalutara,2016,12	119.0,26.08
Kalutara,2016,2	75.0,27.44
Kalutara,2016,3	120.0,28.42
Kalutara,2016,4	192.0,28.55
Kalutara,2016,5	498.0,27.1
Kalutara,2016,6	417.0,26.84
Kalutara,2016,7	390.0,26.46
Kalutara,2016,8	420.0,26.52
Kalutara,2016,9	428.0,26.24
Kalutara,2017,1	140.0,25.6
Kalutara,2017,10	533.0,26.38
Kalutara,2017,11	366.0,25.7
Kalutara,2017,12	163.0,25.7
Kalutara,2017,2	79.0,25.91
Kalutara,2017,3	180.0,26.61
Kalutara,2017,4	337.0,27.64
Kalutara,2017,5	495.0,27.3
Kalutara,2017,6	528.0,26.92
Kalutara,2017,7	498.0,27.33
Kalutara,2017,8	534.0,26.81
Kalutara,2017,9	492.0,26.52
Kalutara,2018,1	68.0,25.86
Kalutara,2018,10	464.0,25.77
Kalutara,2018,11	354.0,25.74
Kalutara,2018,12	179.0,25.73
Kalutara,2018,2	124.0,26.37
Kalutara,2018,3	215.0,26.67
Kalutara,2018,4	221.0,26.83
Kalutara,2018,5	514.0,26.58
Kalutara,2018,6	604.0,26.79
Kalutara,2018,7	438.0,26.62
Kalutara,2018,8	391.0,26.33
Kalutara,2018,9	350.0,26.67
Kalutara,2019,1	86.0,25.81
Kalutara,2019,10	456.0,25.56
Kalutara,2019,11	352.0,25.86
Kalutara,2019,12	264.0,25.94
Kalutara,2019,2	188.0,26.62
Kalutara,2019,3	152.0,27.22
Kalutara,2019,4	258.0,27.92
Kalutara,2019,5	522.0,27.73
Kalutara,2019,6	547.0,27.75
Kalutara,2019,7	421.0,27.19
Kalutara,2019,8	593.0,26.52
Kalutara,2019,9	562.0,26.17
Kalutara,2020,1	137.0,26.57
Kalutara,2020,10	433.0,26.88
Kalutara,2020,11	307.0,26.21
Kalutara,2020,12	263.0,25.79
Kalutara,2020,2	115.0,27.23
Kalutara,2020,3	144.0,27.74
Kalutara,2020,4	266.0,27.56
Kalutara,2020,5	532.0,27.58
Kalutara,2020,6	455.0,27.42
Kalutara,2020,7	487.0,26.85
Kalutara,2020,8	417.0,26.89
Kalutara,2020,9	579.0,26.25
Kalutara,2021,1	270.0,25.41
Kalutara,2021,10	494.0,26.36
Kalutara,2021,11	513.0,25.49
Kalutara,2021,12	176.0,25.7
Kalutara,2021,2	100.0,26.38
Kalutara,2021,3	221.0,26.4
Kalutara,2021,4	332.0,27.17
Kalutara,2021,5	489.0,27.23
Kalutara,2021,6	515.0,26.98
Kalutara,2021,7	515.0,26.89
Kalutara,2021,8	536.0,26.47
Kalutara,2021,9	564.0,26.68
Kalutara,2022,1	117.0,25.69
Kalutara,2022,10	532.0,25.77
Kalutara,2022,11	265.0,25.4
Kalutara,2022,12	240.0,25.29
Kalutara,2022,2	116.0,26.14
Kalutara,2022,3	209.0,26.79
Kalutara,2022,4	338.0,26.54
Kalutara,2022,5	617.0,26.74
Kalutara,2022,6	514.0,26.57
Kalutara,2022,7	343.0,26.64
Kalutara,2022,8	485.0,26.24
Kalutara,2022,9	424.0,26.31
Kalutara,2023,1	111.0,25.0
Kalutara,2023,10	506.0,25.58
Kalutara,2023,11	399.0,25.6
Kalutara,2023,12	325.0,25.84
Kalutara,2023,2	155.0,25.6
Kalutara,2023,3	211.0,26.28
Kalutara,2023,4	213.0,26.98
Kalutara,2023,5	502.0,27.14
Kalutara,2023,6	606.0,26.9
Kalutara,2023,7	437.0,26.85
Kalutara,2023,8	427.0,27.09
